"SECONDS";"PID";"VALUE";"UNITS";
"42978.8178213";"Fuel economizer (based on fuel system status and throttle position)";"0";"";
"42978.8178213";"Throttle position";"18.431372549019606";"%";
"42978.8707402";"Average fuel consumption";"5.432173514432564";"L/100km";
"42978.8707402";"Average fuel consumption (Today)";"7.467930166507385";"L/100km";
"42978.8707402";"Average fuel consumption (total)";"6.394130265373195";"L/100km";
"42978.8707402";"Average fuel consumption (Week)";"6.479895092616766";"L/100km";
"42978.8707402";"Average fuel consumption 10 sec";"5.478598295630467";"L/100km";
"42978.8707402";"Calculated instant fuel rate";"0";"L/h";
"42978.8707402";"Fuel used";"0.03632081540909252";"L";
"42978.8707402";"Fuel used (Today)";"0.049932000000000004";"L";
"42978.8707402";"Fuel used (total)";"2.691861";"L";
"42978.8707402";"Fuel used (Week)";"2.140525";"L";
"42978.8707402";"Fuel used price";"0.05992934542500266";"€";
"42978.8707402";"Fuel used price (Today)";"0.0823878";"€";
"42978.8707402";"Fuel used price (total)";"4.44157065";"€";
"42978.8707402";"Fuel used price (Week)";"3.5318662499999993";"€";
"42978.8707402";"Instant engine power (based on fuel consumption)";"0";"hp";
"42978.8707402";"MAF air flow rate";"1.85";"g/sec";
"42978.8707402";"Power from MAF";"2.22";"hp";
"42978.9135471";"Average speed";"30.4362793156461";"km/h";
"42978.9135471";"Calculated instant fuel consumption";"0";"L/100km";
"42978.9135471";"Distance travelled";"0.6703015662500001";"km";
"42978.9135471";"Distance travelled (Today)";"0.670297";"km";
"42978.9135471";"Distance travelled (total)";"42.10061700000001";"km";
"42978.9135471";"Distance travelled (Week)";"33.035005999999996";"km";
"42978.9135471";"Vehicle acceleration";"-0.030791297523558105";"g";
"42978.9135471";"Vehicle speed";"26";"km/h";
"42978.957877";"Fuel/Air commanded equivalence ratio";"17.689336320000002";"";
"42979.0569664";"Fuel economizer (based on fuel system status and throttle position)";"0";"";
"42979.0569664";"Throttle position";"18.431372549019606";"%";
"42979.096998";"Average fuel consumption";"5.41857832919729";"L/100km";
"42979.096998";"Average fuel consumption (Today)";"7.449235189774086";"L/100km";
"42979.096998";"Average fuel consumption (total)";"6.393875415175031";"L/100km";
"42979.096998";"Average fuel consumption (Week)";"6.479565948920972";"L/100km";
"42979.096998";"Average fuel consumption 10 sec";"5.473272696162332";"L/100km";
"42979.096998";"Calculated instant fuel rate";"0";"L/h";
"42979.096998";"Fuel used";"0.03632081540909252";"L";
"42979.096998";"Fuel used (Today)";"0.049932000000000004";"L";
"42979.096998";"Fuel used (total)";"2.691861";"L";
"42979.096998";"Fuel used (Week)";"2.140525";"L";
"42979.096998";"Fuel used price";"0.05992934542500266";"€";
"42979.096998";"Fuel used price (Today)";"0.0823878";"€";
"42979.096998";"Fuel used price (total)";"4.44157065";"€";
"42979.096998";"Fuel used price (Week)";"3.5318662499999993";"€";
"42979.096998";"Instant engine power (based on fuel consumption)";"0";"hp";
"42979.096998";"MAF air flow rate";"1.84";"g/sec";
"42979.096998";"Power from MAF";"2.208";"hp";
"42979.1390845";"Average speed";"30.423695932017147";"km/h";
"42979.1390845";"Calculated instant fuel consumption";"0";"L/100km";
"42979.1390845";"Distance travelled";"0.6719303528611112";"km";
"42979.1390845";"Distance travelled (Today)";"0.671926";"km";
"42979.1390845";"Distance travelled (total)";"42.10224600000001";"km";
"42979.1390845";"Distance travelled (Week)";"33.036635";"km";
"42979.1390845";"Vehicle acceleration";"-0.03142706956638546";"g";
"42979.1390845";"Vehicle speed";"26";"km/h";
"42979.1847704";"Fuel/Air commanded equivalence ratio";"17.54644992";"";
"42979.2694811";"Fuel economizer (based on fuel system status and throttle position)";"0";"";
"42979.2694811";"Throttle position";"18.431372549019606";"%";
"42979.3101804";"Average fuel consumption";"5.405443474079831";"L/100km";
"42979.3101804";"Average fuel consumption (Today)";"7.431175456821139";"L/100km";
"42979.3101804";"Average fuel consumption (total)";"6.393628026400301";"L/100km";
"42979.3101804";"Average fuel consumption (Week)";"6.479246448677355";"L/100km";
"42979.3101804";"Average fuel consumption 10 sec";"5.467875026921541";"L/100km";
"42979.3101804";"Calculated instant fuel rate";"0";"L/h";
"42979.3101804";"Fuel used";"0.03632081540909252";"L";
"42979.3101804";"Fuel used (Today)";"0.049932000000000004";"L";
"42979.3101804";"Fuel used (total)";"2.691861";"L";
"42979.3101804";"Fuel used (Week)";"2.140525";"L";
"42979.3101804";"Fuel used price";"0.05992934542500266";"€";
"42979.3101804";"Fuel used price (Today)";"0.0823878";"€";
"42979.3101804";"Fuel used price (total)";"4.44157065";"€";
"42979.3101804";"Fuel used price (Week)";"3.5318662499999993";"€";
"42979.3101804";"Instant engine power (based on fuel consumption)";"0";"hp";
"42979.3101804";"MAF air flow rate";"1.9000000000000001";"g/sec";
"42979.3101804";"Power from MAF";"2.2800000000000002";"hp";
"42979.3505694";"Average speed";"30.411961468929555";"km/h";
"42979.3505694";"Calculated instant fuel consumption";"0";"L/100km";
"42979.3505694";"Distance travelled";"0.6734576275277779";"km";
"42979.3505694";"Distance travelled (Today)";"0.673453";"km";
"42979.3505694";"Distance travelled (total)";"42.10377300000001";"km";
"42979.3505694";"Distance travelled (Week)";"33.038162";"km";
"42979.3505694";"Vehicle acceleration";"-0.03188943605681263";"g";
"42979.3505694";"Vehicle speed";"26";"km/h";
"42979.3932537";"Fuel/Air commanded equivalence ratio";"17.146368000000002";"";
"42979.4831504";"Fuel economizer (based on fuel system status and throttle position)";"0";"";
"42979.4831504";"Throttle position";"18.431372549019606";"%";
"42979.5261367";"Average fuel consumption";"5.393184949500688";"L/100km";
"42979.5261367";"Average fuel consumption (Today)";"7.414325869808288";"L/100km";
"42979.5261367";"Average fuel consumption (total)";"6.393396145281325";"L/100km";
"42979.5261367";"Average fuel consumption (Week)";"6.478946982583353";"L/100km";
"42979.5261367";"Average fuel consumption 10 sec";"5.462496496919333";"L/100km";
"42979.5261367";"Calculated instant fuel rate";"0";"L/h";
"42979.5261367";"Fuel used";"0.03632081540909252";"L";
"42979.5261367";"Fuel used (Today)";"0.049932000000000004";"L";
"42979.5261367";"Fuel used (total)";"2.691861";"L";
"42979.5261367";"Fuel used (Week)";"2.140525";"L";
"42979.5261367";"Fuel used price";"0.05992934542500266";"€";
"42979.5261367";"Fuel used price (Today)";"0.0823878";"€";
"42979.5261367";"Fuel used price (total)";"4.44157065";"€";
"42979.5261367";"Fuel used price (Week)";"3.5318662499999993";"€";
"42979.5261367";"Instant engine power (based on fuel consumption)";"0";"hp";
"42979.5261367";"MAF air flow rate";"1.87";"g/sec";
"42979.5261367";"Power from MAF";"2.244";"hp";
"42979.5695552";"Average speed";"30.39439585273645";"km/h";
"42979.5695552";"Calculated instant fuel consumption";"0";"L/100km";
"42979.5695552";"Distance travelled";"0.674917587527778";"km";
"42979.5695552";"Distance travelled (Today)";"0.674913";"km";
"42979.5695552";"Distance travelled (total)";"42.105233000000005";"km";
"42979.5695552";"Distance travelled (Week)";"33.039621999999994";"km";
"42979.5695552";"Vehicle acceleration";"-0.09566311704430606";"g";
"42979.5695552";"Vehicle speed";"24";"km/h";
"42979.6097104";"Fuel/Air commanded equivalence ratio";"16.94632704";"";
"42979.6900078";"Fuel economizer (based on fuel system status and throttle position)";"0";"";
"42979.6900078";"Throttle position";"18.431372549019606";"%";
"42979.7287621";"Average fuel consumption";"5.381518585422498";"L/100km";
"42979.7287621";"Average fuel consumption (Today)";"7.398286890310308";"L/100km";
"42979.7287621";"Average fuel consumption (total)";"6.393174454111202";"L/100km";
"42979.7287621";"Average fuel consumption (Week)";"6.478660682013857";"L/100km";
"42979.7287621";"Average fuel consumption 10 sec";"5.457197252111452";"L/100km";
"42979.7287621";"Calculated instant fuel rate";"0";"L/h";
"42979.7287621";"Fuel used";"0.03632081540909252";"L";
"42979.7287621";"Fuel used (Today)";"0.049932000000000004";"L";
"42979.7287621";"Fuel used (total)";"2.691861";"L";
"42979.7287621";"Fuel used (Week)";"2.140525";"L";
"42979.7287621";"Fuel used price";"0.05992934542500266";"€";
"42979.7287621";"Fuel used price (Today)";"0.0823878";"€";
"42979.7287621";"Fuel used price (total)";"4.44157065";"€";
"42979.7287621";"Fuel used price (Week)";"3.5318662499999993";"€";
"42979.7287621";"Instant engine power (based on fuel consumption)";"0";"hp";
"42979.7287621";"MAF air flow rate";"1.85";"g/sec";
"42979.7287621";"Power from MAF";"2.22";"hp";
"42979.766973";"Average speed";"30.37864369828814";"km/h";
"42979.766973";"Calculated instant fuel consumption";"0";"L/100km";
"42979.766973";"Distance travelled";"0.6762336608611113";"km";
"42979.766973";"Distance travelled (Today)";"0.676229";"km";
"42979.766973";"Distance travelled (total)";"42.10654900000001";"km";
"42979.766973";"Distance travelled (Week)";"33.040938";"km";
"42979.766973";"Vehicle acceleration";"-0.06638056576785335";"g";
"42979.766973";"Vehicle speed";"24";"km/h";
"42979.8071388";"Fuel/Air commanded equivalence ratio";"16.860595200000002";"";
"42979.8888765";"Fuel economizer (based on fuel system status and throttle position)";"0";"";
"42979.8888765";"Throttle position";"18.431372549019606";"%";
"42979.9344826";"Average fuel consumption";"5.371045174362046";"L/100km";
"42979.9344826";"Average fuel consumption (Today)";"7.383889185468238";"L/100km";
"42979.9344826";"Average fuel consumption (total)";"6.392974641545664";"L/100km";
"42979.9344826";"Average fuel consumption (Week)";"6.478402640990398";"L/100km";
"42979.9344826";"Average fuel consumption 10 sec";"5.451891483468924";"L/100km";
"42979.9344826";"Calculated instant fuel rate";"0";"L/h";
"42979.9344826";"Fuel used";"0.03632081540909252";"L";
"42979.9344826";"Fuel used (Today)";"0.049932000000000004";"L";
"42979.9344826";"Fuel used (total)";"2.691861";"L";
"42979.9344826";"Fuel used (Week)";"2.140525";"L";
"42979.9344826";"Fuel used price";"0.05992934542500266";"€";
"42979.9344826";"Fuel used price (Today)";"0.0823878";"€";
"42979.9344826";"Fuel used price (total)";"4.44157065";"€";
"42979.9344826";"Fuel used price (Week)";"3.5318662499999993";"€";
"42979.9344826";"Instant engine power (based on fuel consumption)";"0";"hp";
"42979.9344826";"MAF air flow rate";"1.87";"g/sec";
"42979.9344826";"Power from MAF";"2.244";"hp";
"42979.9731677";"Average speed";"30.35457449117289";"km/h";
"42979.9731677";"Calculated instant fuel consumption";"0";"L/100km";
"42979.9731677";"Distance travelled";"0.6774364387777779";"km";
"42979.9731677";"Distance travelled (Today)";"0.677432";"km";
"42979.9731677";"Distance travelled (total)";"42.10775200000001";"km";
"42979.9731677";"Distance travelled (Week)";"33.042141";"km";
"42979.9731677";"Vehicle acceleration";"-0.16979990941250228";"g";
"42979.9731677";"Vehicle speed";"21";"km/h";
"42980.0432469";"Fuel/Air commanded equivalence ratio";"16.317626880000002";"";
"42980.1361324";"Fuel economizer (based on fuel system status and throttle position)";"0";"";
"42980.1361324";"Throttle position";"18.431372549019606";"%";
"42980.1785522";"Average fuel consumption";"5.361508966748536";"L/100km";
"42980.1785522";"Average fuel consumption (Today)";"7.370776697882593";"L/100km";
"42980.1785522";"Average fuel consumption (total)";"6.392791997065052";"L/100km";
"42980.1785522";"Average fuel consumption (Week)";"6.478166774967759";"L/100km";
"42980.1785522";"Average fuel consumption 10 sec";"5.446553492723391";"L/100km";
"42980.1785522";"Calculated instant fuel rate";"0";"L/h";
"42980.1785522";"Fuel used";"0.03632081540909252";"L";
"42980.1785522";"Fuel used (Today)";"0.049932000000000004";"L";
"42980.1785522";"Fuel used (total)";"2.691861";"L";
"42980.1785522";"Fuel used (Week)";"2.140525";"L";
"42980.1785522";"Fuel used price";"0.05992934542500266";"€";
"42980.1785522";"Fuel used price (Today)";"0.0823878";"€";
"42980.1785522";"Fuel used price (total)";"4.44157065";"€";
"42980.1785522";"Fuel used price (Week)";"3.5318662499999993";"€";
"42980.1785522";"Instant engine power (based on fuel consumption)";"0";"hp";
"42980.1785522";"MAF air flow rate";"1.85";"g/sec";
"42980.1785522";"Power from MAF";"2.22";"hp";
"42980.2210565";"Average speed";"30.32580021933479";"km/h";
"42980.2210565";"Calculated instant fuel consumption";"0";"L/100km";
"42980.2210565";"Distance travelled";"0.6788824841944446";"km";
"42980.2210565";"Distance travelled (Today)";"0.678878";"km";
"42980.2210565";"Distance travelled (total)";"42.109198000000006";"km";
"42980.2210565";"Distance travelled (Week)";"33.043586999999995";"km";
"42980.2210565";"Vehicle acceleration";"-0.16269885194449182";"g";
"42980.2210565";"Vehicle speed";"21";"km/h";
"42980.2591627";"Fuel/Air commanded equivalence ratio";"15.174535679999998";"";
"42980.3454116";"Fuel economizer (based on fuel system status and throttle position)";"0";"";
"42980.3454116";"Throttle position";"18.431372549019606";"%";
"42980.3814666";"Average fuel consumption";"5.350088749482239";"L/100km";
"42980.3814666";"Average fuel consumption (Today)";"7.355077053609045";"L/100km";
"42980.3814666";"Average fuel consumption (total)";"6.392572473120955";"L/100km";
"42980.3814666";"Average fuel consumption (Week)";"6.477883287913023";"L/100km";
"42980.3814666";"Average fuel consumption 10 sec";"5.441104435961992";"L/100km";
"42980.3814666";"Calculated instant fuel rate";"0";"L/h";
"42980.3814666";"Fuel used";"0.03632081540909252";"L";
"42980.3814666";"Fuel used (Today)";"0.049932000000000004";"L";
"42980.3814666";"Fuel used (total)";"2.691861";"L";
"42980.3814666";"Fuel used (Week)";"2.140525";"L";
"42980.3814666";"Fuel used price";"0.05992934542500266";"€";
"42980.3814666";"Fuel used price (Today)";"0.0823878";"€";
"42980.3814666";"Fuel used price (total)";"4.44157065";"€";
"42980.3814666";"Fuel used price (Week)";"3.5318662499999993";"€";
"42980.3814666";"Instant engine power (based on fuel consumption)";"0";"hp";
"42980.3814666";"MAF air flow rate";"1.85";"g/sec";
"42980.3814666";"Power from MAF";"2.22";"hp";
"42980.4334807";"Average speed";"30.293398548805357";"km/h";
"42980.4334807";"Calculated instant fuel consumption";"0";"L/100km";
"42980.4334807";"Distance travelled";"0.6799445471944446";"km";
"42980.4334807";"Distance travelled (Today)";"0.67994";"km";
"42980.4334807";"Distance travelled (total)";"42.11026000000001";"km";
"42980.4334807";"Distance travelled (Week)";"33.044649";"km";
"42980.4334807";"Vehicle acceleration";"-0.19672147906617876";"g";
"42980.4334807";"Vehicle speed";"18";"km/h";
"42980.4767462";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42980.5611517";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42980.5611517";"Throttle position";"21.568627450980394";"%";
"42980.6149524";"Average fuel consumption";"5.355388313057272";"L/100km";
"42980.6149524";"Average fuel consumption (Today)";"7.357266817660382";"L/100km";
"42980.6149524";"Average fuel consumption (total)";"6.392632104385009";"L/100km";
"42980.6149524";"Average fuel consumption (Week)";"6.477956536926749";"L/100km";
"42980.6149524";"Average fuel consumption 10 sec";"5.435928218667087";"L/100km";
"42980.6149524";"Calculated instant fuel rate";"1.4316141225192216";"L/h";
"42980.6149524";"Fuel used";"0.03641367081572148";"L";
"42980.6149524";"Fuel used (Today)";"0.050025";"L";
"42980.6149524";"Fuel used (total)";"2.6919539999999995";"L";
"42980.6149524";"Fuel used (Week)";"2.1406179999999995";"L";
"42980.6149524";"Fuel used price";"0.06008255684594044";"€";
"42980.6149524";"Fuel used price (Today)";"0.08254125";"€";
"42980.6149524";"Fuel used price (total)";"4.4417241";"€";
"42980.6149524";"Fuel used price (Week)";"3.5320196999999993";"€";
"42980.6149524";"Instant engine power (based on fuel consumption)";"5.600757766579732";"hp";
"42980.6149524";"MAF air flow rate";"4.25";"g/sec";
"42980.6149524";"Power from MAF";"5.1";"hp";
"42980.6569776";"Average speed";"30.259490022513436";"km/h";
"42980.6569776";"Calculated instant fuel consumption";"7.953411791773453";"L/100km";
"42980.6569776";"Distance travelled";"0.6810620136944446";"km";
"42980.6569776";"Distance travelled (Today)";"0.681057";"km";
"42980.6569776";"Distance travelled (total)";"42.11137700000001";"km";
"42980.6569776";"Distance travelled (Week)";"33.045766";"km";
"42980.6569776";"Vehicle acceleration";"-0.1909571268044016";"g";
"42980.6569776";"Vehicle speed";"18";"km/h";
"42980.6976417";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42980.7646049";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42980.7646049";"Throttle position";"19.215686274509803";"%";
"42980.8182629";"Average fuel consumption";"5.353276885787681";"L/100km";
"42980.8182629";"Average fuel consumption (Today)";"7.351807557957705";"L/100km";
"42980.8182629";"Average fuel consumption (total)";"6.392569399950989";"L/100km";
"42980.8182629";"Average fuel consumption (Week)";"6.4778737463673846";"L/100km";
"42980.8182629";"Average fuel consumption 10 sec";"5.430853523741333";"L/100km";
"42980.8182629";"Calculated instant fuel rate";"0.8050724124284564";"L/h";
"42980.8182629";"Fuel used";"0.036459135356984834";"L";
"42980.8182629";"Fuel used (Today)";"0.05007";"L";
"42980.8182629";"Fuel used (total)";"2.6919989999999996";"L";
"42980.8182629";"Fuel used (Week)";"2.1406629999999995";"L";
"42980.8182629";"Fuel used price";"0.060157573339024974";"€";
"42980.8182629";"Fuel used price (Today)";"0.0826155";"€";
"42980.8182629";"Fuel used price (total)";"4.44179835";"€";
"42980.8182629";"Fuel used price (Week)";"3.5320939499999997";"€";
"42980.8182629";"Instant engine power (based on fuel consumption)";"3.1496026028530717";"hp";
"42980.8182629";"MAF air flow rate";"2.39";"g/sec";
"42980.8182629";"Power from MAF";"2.868";"hp";
"42980.8588595";"Average speed";"30.224049319463536";"km/h";
"42980.8588595";"Calculated instant fuel consumption";"5.031702577677852";"L/100km";
"42980.8588595";"Distance travelled";"0.6819592856944446";"km";
"42980.8588595";"Distance travelled (Today)";"0.681954";"km";
"42980.8588595";"Distance travelled (total)";"42.112274000000006";"km";
"42980.8588595";"Distance travelled (Week)";"33.046662999999995";"km";
"42980.8588595";"Vehicle acceleration";"-0.159905795449941";"g";
"42980.8588595";"Vehicle speed";"16";"km/h";
"42980.8973433";"Fuel/Air commanded equivalence ratio";"14.63156736";"";
"42980.9862684";"Fuel economizer (based on fuel system status and throttle position)";"0";"";
"42980.9862684";"Throttle position";"19.215686274509803";"%";
"42981.0210376";"Average fuel consumption";"5.346233436774485";"L/100km";
"42981.0210376";"Average fuel consumption (Today)";"7.342137446220714";"L/100km";
"42981.0210376";"Average fuel consumption (total)";"6.392433236922801";"L/100km";
"42981.0210376";"Average fuel consumption (Week)";"6.477697914612437";"L/100km";
"42981.0210376";"Average fuel consumption 10 sec";"5.4257996442706125";"L/100km";
"42981.0210376";"Calculated instant fuel rate";"0";"L/h";
"42981.0210376";"Fuel used";"0.036459135356984834";"L";
"42981.0210376";"Fuel used (Today)";"0.05007";"L";
"42981.0210376";"Fuel used (total)";"2.6919989999999996";"L";
"42981.0210376";"Fuel used (Week)";"2.1406629999999995";"L";
"42981.0210376";"Fuel used price";"0.060157573339024974";"€";
"42981.0210376";"Fuel used price (Today)";"0.0826155";"€";
"42981.0210376";"Fuel used price (total)";"4.44179835";"€";
"42981.0210376";"Fuel used price (Week)";"3.5320939499999997";"€";
"42981.0210376";"Instant engine power (based on fuel consumption)";"0";"hp";
"42981.0210376";"MAF air flow rate";"2.17";"g/sec";
"42981.0210376";"Power from MAF";"2.6039999999999996";"hp";
"42981.0572814";"Average speed";"30.18938361834356";"km/h";
"42981.0572814";"Calculated instant fuel consumption";"0";"L/100km";
"42981.0572814";"Distance travelled";"0.6828412728055557";"km";
"42981.0572814";"Distance travelled (Today)";"0.682836";"km";
"42981.0572814";"Distance travelled (total)";"42.11315600000001";"km";
"42981.0572814";"Distance travelled (Week)";"33.047545";"km";
"42981.0572814";"Vehicle acceleration";"-0.1693650258471017";"g";
"42981.0572814";"Vehicle speed";"16";"km/h";
"42981.0965144";"Fuel/Air commanded equivalence ratio";"14.63156736";"";
"42981.1813565";"Fuel economizer (based on fuel system status and throttle position)";"0";"";
"42981.1813565";"Throttle position";"19.215686274509803";"%";
"42981.2164328";"Average fuel consumption";"5.339328012085006";"L/100km";
"42981.2164328";"Average fuel consumption (Today)";"7.3326538143858855";"L/100km";
"42981.2164328";"Average fuel consumption (total)";"6.39229935652412";"L/100km";
"42981.2164328";"Average fuel consumption (Week)";"6.477525032494849";"L/100km";
"42981.2164328";"Average fuel consumption 10 sec";"5.420957621231637";"L/100km";
"42981.2164328";"Calculated instant fuel rate";"0";"L/h";
"42981.2164328";"Fuel used";"0.036459135356984834";"L";
"42981.2164328";"Fuel used (Today)";"0.05007";"L";
"42981.2164328";"Fuel used (total)";"2.6919989999999996";"L";
"42981.2164328";"Fuel used (Week)";"2.1406629999999995";"L";
"42981.2164328";"Fuel used price";"0.060157573339024974";"€";
"42981.2164328";"Fuel used price (Today)";"0.0826155";"€";
"42981.2164328";"Fuel used price (total)";"4.44179835";"€";
"42981.2164328";"Fuel used price (Week)";"3.5320939499999997";"€";
"42981.2164328";"Instant engine power (based on fuel consumption)";"0";"hp";
"42981.2164328";"MAF air flow rate";"2.17";"g/sec";
"42981.2164328";"Power from MAF";"2.6039999999999996";"hp";
"42981.2539927";"Average speed";"30.15037069810232";"km/h";
"42981.2539927";"Calculated instant fuel consumption";"0";"L/100km";
"42981.2539927";"Distance travelled";"0.6836061989722224";"km";
"42981.2539927";"Distance travelled (Today)";"0.683601";"km";
"42981.2539927";"Distance travelled (total)";"42.11392100000001";"km";
"42981.2539927";"Distance travelled (Week)";"33.04831";"km";
"42981.2539927";"Vehicle acceleration";"-0.13808670859413638";"g";
"42981.2539927";"Vehicle speed";"14";"km/h";
"42981.3123639";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42981.3858584";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42981.3858584";"Throttle position";"19.215686274509803";"%";
"42981.4336996";"Average fuel consumption";"5.33983655860987";"L/100km";
"42981.4336996";"Average fuel consumption (Today)";"7.330884536447431";"L/100km";
"42981.4336996";"Average fuel consumption (total)";"6.392287718828173";"L/100km";
"42981.4336996";"Average fuel consumption (Week)";"6.477508229619001";"L/100km";
"42981.4336996";"Average fuel consumption 10 sec";"5.416523957216301";"L/100km";
"42981.4336996";"Calculated instant fuel rate";"0.7343338322569183";"L/h";
"42981.4336996";"Fuel used";"0.03650345372964207";"L";
"42981.4336996";"Fuel used (Today)";"0.050114";"L";
"42981.4336996";"Fuel used (total)";"2.6920429999999995";"L";
"42981.4336996";"Fuel used (Week)";"2.1407069999999995";"L";
"42981.4336996";"Fuel used price";"0.060230698653909405";"€";
"42981.4336996";"Fuel used price (Today)";"0.08268809999999999";"€";
"42981.4336996";"Fuel used price (total)";"4.44187095";"€";
"42981.4336996";"Fuel used price (Week)";"3.5321665499999995";"€";
"42981.4336996";"Instant engine power (based on fuel consumption)";"2.872859277916191";"hp";
"42981.4336996";"MAF air flow rate";"2.18";"g/sec";
"42981.4336996";"Power from MAF";"2.616";"hp";
"42981.4686941";"Average speed";"30.108001033667417";"km/h";
"42981.4686941";"Calculated instant fuel consumption";"5.245241658977988";"L/100km";
"42981.4686941";"Distance travelled";"0.6844411379722224";"km";
"42981.4686941";"Distance travelled (Today)";"0.684436";"km";
"42981.4686941";"Distance travelled (total)";"42.11475600000001";"km";
"42981.4686941";"Distance travelled (Week)";"33.049144999999996";"km";
"42981.4686941";"Vehicle acceleration";"-0.13958295474306184";"g";
"42981.4686941";"Vehicle speed";"14";"km/h";
"42981.5059282";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42981.565086";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42981.565086";"Throttle position";"19.215686274509803";"%";
"42981.6023363";"Average fuel consumption";"5.338417351143909";"L/100km";
"42981.6023363";"Average fuel consumption (Today)";"7.3270546844409115";"L/100km";
"42981.6023363";"Average fuel consumption (total)";"6.392244086609452";"L/100km";
"42981.6023363";"Average fuel consumption (Week)";"6.477450475647705";"L/100km";
"42981.6023363";"Average fuel consumption 10 sec";"5.412408922770198";"L/100km";
"42981.6023363";"Calculated instant fuel rate";"0.7444393437099951";"L/h";
"42981.6023363";"Fuel used";"0.03653832446787594";"L";
"42981.6023363";"Fuel used (Today)";"0.050149";"L";
"42981.6023363";"Fuel used (total)";"2.6920779999999995";"L";
"42981.6023363";"Fuel used (Week)";"2.1407419999999995";"L";
"42981.6023363";"Fuel used price";"0.060288235371995305";"€";
"42981.6023363";"Fuel used price (Today)";"0.08274585";"€";
"42981.6023363";"Fuel used price (total)";"4.4419287";"€";
"42981.6023363";"Fuel used price (Week)";"3.5322242999999993";"€";
"42981.6023363";"Instant engine power (based on fuel consumption)";"2.9123940386214593";"hp";
"42981.6023363";"MAF air flow rate";"2.21";"g/sec";
"42981.6023363";"Power from MAF";"2.6519999999999997";"hp";
"42981.6414377";"Average speed";"30.074073552057715";"km/h";
"42981.6414377";"Calculated instant fuel consumption";"5.317423883642823";"L/100km";
"42981.6414377";"Distance travelled";"0.6851128883055557";"km";
"42981.6414377";"Distance travelled (Today)";"0.685108";"km";
"42981.6414377";"Distance travelled (total)";"42.11542800000001";"km";
"42981.6414377";"Distance travelled (Week)";"33.049817";"km";
"42981.6414377";"Vehicle acceleration";"-0.07239008283261152";"g";
"42981.6414377";"Vehicle speed";"14";"km/h";
"42981.6769271";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42981.7488762";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42981.7488762";"Throttle position";"19.215686274509803";"%";
"42981.7733832";"Average fuel consumption";"5.338439341532668";"L/100km";
"42981.7733832";"Average fuel consumption (Today)";"7.325122462443877";"L/100km";
"42981.7733832";"Average fuel consumption (total)";"6.3922275703810945";"L/100km";
"42981.7733832";"Average fuel consumption (Week)";"6.477427696498289";"L/100km";
"42981.7733832";"Average fuel consumption 10 sec";"5.408680085473615";"L/100km";
"42981.7733832";"Calculated instant fuel rate";"0.7579133589807642";"L/h";
"42981.7733832";"Fuel used";"0.036574335963214556";"L";
"42981.7733832";"Fuel used (Today)";"0.050185";"L";
"42981.7733832";"Fuel used (total)";"2.6921139999999997";"L";
"42981.7733832";"Fuel used (Week)";"2.1407779999999996";"L";
"42981.7733832";"Fuel used price";"0.060347654339304016";"€";
"42981.7733832";"Fuel used price (Today)";"0.08280525";"€";
"42981.7733832";"Fuel used price (total)";"4.4419881000000005";"€";
"42981.7733832";"Fuel used price (Week)";"3.5322836999999994";"€";
"42981.7733832";"Instant engine power (based on fuel consumption)";"2.96510705289515";"hp";
"42981.7733832";"MAF air flow rate";"2.25";"g/sec";
"42981.7733832";"Power from MAF";"2.6999999999999997";"hp";
"42981.8099945";"Average speed";"30.037004343512333";"km/h";
"42981.8099945";"Calculated instant fuel consumption";"6.315944658173035";"L/100km";
"42981.8099945";"Distance travelled";"0.6856747119722224";"km";
"42981.8099945";"Distance travelled (Today)";"0.68567";"km";
"42981.8099945";"Distance travelled (total)";"42.11599000000001";"km";
"42981.8099945";"Distance travelled (Week)";"33.050379";"km";
"42981.8099945";"Vehicle acceleration";"-0.15052455104340823";"g";
"42981.8099945";"Vehicle speed";"12";"km/h";
"42981.8501209";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42981.9342051";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42981.9342051";"Throttle position";"19.215686274509803";"%";
"42981.9727837";"Average fuel consumption";"5.340190264689116";"L/100km";
"42981.9727837";"Average fuel consumption (Today)";"7.325243922003296";"L/100km";
"42981.9727837";"Average fuel consumption (total)";"6.392241996448378";"L/100km";
"42981.9727837";"Average fuel consumption (Week)";"6.477444630816487";"L/100km";
"42981.9727837";"Average fuel consumption 10 sec";"5.405321681499813";"L/100km";
"42981.9727837";"Calculated instant fuel rate";"0.7579133589807642";"L/h";
"42981.9727837";"Fuel used";"0.03661633421617576";"L";
"42981.9727837";"Fuel used (Today)";"0.050227";"L";
"42981.9727837";"Fuel used (total)";"2.6921559999999998";"L";
